uti,platform,original_id,description,primary
art/artonline,binance-smart-chain,0x535e67270f4feb15bffbfe86fee308b81799a7a5,artonline@ArtOnline,TRUE
atr/artrade,binance-smart-chain,0x7559c49c3aec50e763a486bb232fa8d0d76078e4,artrade@Artrade,TRUE
artrino/art-rino,binance-smart-chain,0xfb2f0041441ed3b96a0972a7f2668f3cbcac7aaa,art-rino@Art Rino,TRUE
att/artube,klay-token,0x07aa7ae19b17579f7237ad72c616fecf4ccc787b,artube@Artube,TRUE
avt/artverse-token,ethereum,0x845576c64f9754cf09d87e45b720e82f3eef522c,artverse-token@Artverse,TRUE
anft/artwork-nft,binance-smart-chain,0x4ad871d02415717f55adb23def23faec98e7bba8,artwork-nft@Artwork NFT,TRUE
artx/artx,ethereum,0x741b0428efdf4372a8df6fb54b018db5e5ab7710,artx@ARTX,TRUE
ar/arweave,arweave,ar,arweave@Arweave,TRUE
aya/aryacoin,aryacoin,aya,aryacoin@Aryacoin,TRUE
arya/arya-finance,binance-smart-chain,0xf0b416b746f90c42604b7ebe63eba8cd5f017512,arya-finance@Arya Finance,TRUE
ace/ascend,ethereum,0xcbd0595113c173ab7746347d0600d390a85a7eea,ascend@Ascend,TRUE
asnd/ascend-node-club,avalanche,0xfd0c58f03c83d6960bb9dbfd45076d78df2f095d,ascend-node-club@Ascend Node Club,TRUE
asn/ascension,ascension,asn,ascension@Ascension,TRUE
ascend/ascension-protocol,arbitrum-one,0x9e724698051da34994f281bd81c3e7372d1960ae,ascension-protocol@Ascension Protocol,TRUE
asp/ascentpad,binance-smart-chain,0x7a66ebfd6ef9e74213119717a3d03758a4a5891e,ascentpad@AscentPad,TRUE
asd/asd,ethereum,0xff742d05420b6aca4481f635ad8341f81a6300c2,asd@AscendEx,TRUE
asec/asec-frontier,ethereum,0x75b02aa1084a12b8729f5acbe1078bd450abe552,asec-frontier@ASEC Frontier,TRUE
asgardv2/asgard-dao-v2,binance-smart-chain,0x5b6bd1ad8cf355c22df1323822cdc66afcfa87bb,asgard-dao-v2@Asgard DAO V2,TRUE
volt/asgardian-aereus,avalanche,0xf5ee578505f4d876fef288dfd9fd5e15e9ea1318,asgardian-aereus@Asgardian Aereus,TRUE
ash/ash,ethereum,0x64d91f12ece7362f91a6f8e7940cd55f05060b92,ash@ASH,TRUE
ashare/ashare,fantom,0x1c9324d4c71602af7874a48d76d48f8a9e1b87bb,ashare@ASHARE,TRUE
ash/ashera,solana,FY6XDSCubMhpkU9FAsUjB7jmN8YHYZGezHTWo9RHBSyX,ashera@Ashera,TRUE
ash/ash-token,binance-smart-chain,0xe3c1bdeec4db91cd90c336776332fae2e00fddd9,ash-token@Ash Token,TRUE
asia/asia-coin,ethereum,0xf519381791c03dd7666c142d4e49fd94d3536011,asia-coin@Asia Coin,TRUE
asia/asia-coin,polygon-pos,0x50bcbc40306230713239ae1bddd5eefeeaa273dc,asia-coin@Asia Coin,
asia/asia-coin,binance-smart-chain,0xebaffc2d2ea7c66fb848c48124b753f93a0a90ec,asia-coin@Asia Coin,
apecoin/asia-pacific-electronic-coin,tron,TGpSN8kvoaHqTFJr5MUiXTdK5L68Yyasqz,asia-pacific-electronic-coin@Asia Pacific Electronic Coin,TRUE
asix/asix,binance-smart-chain,0xc98a8ec7a07f1b743e86896a52434c4c6a0dbc42,asix@ASIX,TRUE
asix+/asixplus,binance-smart-chain,0x2bf4be7c4520c41d012eb09a034179e03b898534,asixplus@AsixPlus,TRUE
asko/askobar-network,ethereum,0xeeee2a622330e6d2036691e983dee87330588603,askobar-network@Asko,TRUE
asm/as-monaco-fan-token,chiliz,0xd683c2b700b83c59a143c1ee9f3b05d6190f8521,as-monaco-fan-token@AS Monaco Fan Token,TRUE
asp/aspire,aspire,asp,aspire@Aspire,TRUE
aspo/aspo-world,binance-smart-chain,0x1a9b49e9f075c37fe5f86c916bac9deb33556d7e,aspo-world@ASPO World,TRUE
justice/assangedao,ethereum,0x59d1e836f7b7210a978b25a855085cc46fd090b5,assangedao@AssangeDAO,TRUE
assa/assaplay,binance-smart-chain,0xa25d074d5300f9f997a76994840a3266a72f77e4,assaplay@AssaPlay,TRUE
assa/assara,binance-smart-chain,0x2a988e52bac4d22f3adbe1d5191cf3d240f01876,assara@ASSARA,TRUE
asm/assemble-protocol,ethereum,0x2565ae0385659badcada1031db704442e1b69982,assemble-protocol@Assemble Protocol,TRUE
asnt/assent-protocol,fantom,0x5b3c1f260e09e653290f24f75abc5e466fd42310,assent-protocol@Assent Protocol,TRUE
abp/asset-backed-protocol,solana,JB9sPerGhfdwCDajmd8x4y2gkC4EtXVevoAoPwni39ik,asset-backed-protocol@Asset Backed Protocol,TRUE
mntl/assetmantle,assetmantle,mntl,assetmantle@AssetMantle,TRUE
asta/asta,ethereum,0xf2ddae89449b7d26309a5d54614b1fc99c608af5,asta@ASTA,TRUE
astr/astar,astar,0xaeaaf0e2c81af264101b9129c00f4440ccf0f720,astar@Astar,TRUE
atc/aster,ethereum,0x0eb3032bcac2be1fa95e296442f225edb80fc3cd,aster@Aster,TRUE
ast/ast-finance,okex-chain,0x493d8cbd9533e57d4befb17cc2ec1db76828261d,ast-finance@AST.finance,TRUE
am/aston-martin-cognizant-fan-token,chiliz,0x852312667b68a5d59d78dde123b1e0c78a8ee959,aston-martin-cognizant-fan-token@Aston Martin Cognizant Fan Token,TRUE
avl/aston-villa-fan-token,chiliz,0x27c4b6281f50ec34a5b089bb5d80df557a3dbcf3,aston-villa-fan-token@Aston Villa Fan Token,TRUE
astrafer/astrafer,astrafer,astrafer,astrafer@Astrafer,TRUE
agv/astra-guild-ventures,ethereum,0xf4f618eff5ef36cde2fca4fbd86554c62fb1382b,astra-guild-ventures@Astra Guild Ventures,TRUE
astral/astral-farm,fantom,0xd95322c0d069b51a41ed2d94a39617c2acbce636,astral-farm@Astral Farm,TRUE
star/astralis,binance-smart-chain,0xd4c77e2b344659c9d42291a788fe5aefa71148fb,astralis@Astralis,TRUE
glxy/astrals-glxy,solana,CJ5U6wPmjxFUyTJpUTS7Rt1UqhTmSVRMvmJ8WD4nndXW,astrals-glxy@Astrals GLXY,TRUE
astra/astrapad,solana,AMp8Jo18ZjK2tuQGfjKAkkWnVP4NWX5sav4NJH6pXF2D,astrapad@AstraPad,TRUE
$astr/astra-protocol-2,astra protocol,$astr,astra-protocol-2@Astra Protocol,TRUE
aznt/astrazion,tron,TD74cpU4JfMKhuWVs6uKYXKUy8nvC6EQ95,astrazion@AstraZion,TRUE
abz/astrobirdz,binance-smart-chain,0x7f3e9bdb55a0fa72bd6025c0ee1dfc3276ce3cf9,astrobirdz@AstroBirdz,TRUE
dnky/astrodonkey,binance-smart-chain,0x32f3145a98a61813af1ab0631a6a81850ceb8cad,astrodonkey@AstroDonkey,TRUE
elonone/astroelon,ethereum,0x97b65710d03e12775189f0d113202cc1443b0aa2,astroelon@AstroElon,TRUE
atg/astrogrow,binance-smart-chain,0x9d5758d86998d74f002c218c9967980a238beb55,astrogrow@AstroGrow,TRUE
ak/astrokitty,binance-smart-chain,0x41536dab3bf116d6383b93167d8f36949f2e5278,astrokitty@Astrokitties,TRUE
naut/astronaut,binance-smart-chain,0x05b339b0a346bf01f851dde47a5d485c34fe220c,astronaut@Astronaut,TRUE
astro/astronos,binance-smart-chain,0x544de71b4a2c2484b058228827a4e8001c99c1af,astronos@Astronos,TRUE
astroc/astroport,terra,terra1nsuqsk6kh58ulczatwev87ttq2z6r3pusulg9r24mfj2fvtzd4uq3exn26,astroport@Astroport Classic,TRUE
astro/astroport-fi,astroport.fi,astro,astroport-fi@Astroport.fi,TRUE
asa/astrosanta,binance-smart-chain,0xf008b870e673a14564cfcc2aeaa4ed3cf132b9f4,astrosanta@AstroSanta,TRUE
spaces/astrospaces-io,binance-smart-chain,0x156df0dd6300c73ac692d805720967cf4464776e,astrospaces-io@AstroSpaces.io,TRUE
astro/astroswap,binance-smart-chain,0x72eb7ca07399ec402c5b7aa6a65752b6a1dc0c27,astroswap@AstroSwap,TRUE
astro/astroswap,velas,0x72eb7ca07399ec402c5b7aa6a65752b6a1dc0c27,astroswap@AstroSwap,
astro/astrotools,ethereum,0xcbd55d4ffc43467142761a764763652b48b969ff,astrotools@AstroTools,TRUE
asv/astro-verse,binance-smart-chain,0x1cd9d494bfdd8bb4132e6d1f905952b654dd1dea,astro-verse@Astro Verse,TRUE
awar/astrowar,harmony-shard-0,0xda612f124daddb1bedcd6ade8d103a891cde65bb,astrowar@Astrowar,TRUE
asunainu/asuna-inu,ethereum,0xc656b2279b0fdf761e832133b06ce607fbbcbceb,asuna-inu@Asuna Inu,TRUE
asva/asva,binance-smart-chain,0xf7b6d7e3434cb9441982f9534e6998c43eef144a,asva@Asva Labs,TRUE
asc/asward-coin,binance-smart-chain,0xf27be4a7b56e892f10861db447dbf0b84adb1706,asward-coin@Ashward Coin,TRUE
asy/asyagro,binance-smart-chain,0xc0cc1e5761ba5786916fd055562551798e50d573,asyagro@ASYAGRO,TRUE
atri/atari,ethereum,0xdacd69347de42babfaecd09dc88958378780fb62,atari@Atari,TRUE
atri/atari,binance-smart-chain,0xc0c6e4c6e70c6231b20979bda581a66f062a7967,atari@Atari,
atri/atari,fantom,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,atari@Atari,
atri/atari,polygon-pos,0xb140665dde25c644c6b418e417c930de8a8a6ac9,atari@Atari,
atr/atauro,ethereum,0x1f3ce12f7d9c589bf825cec15642bc37eae9e89e,atauro@Atauro,TRUE
atb/atbcoin,atbcoin,atb,atbcoin@ATBCoin,TRUE
at/at-finance,binance-smart-chain,0x87eba250a34e7486eab140d89e2eb5d8d113ea2d,at-finance@AT Finance,TRUE
ath/atheios,atheios,ath,atheios@Atheios,TRUE
ath/athena-crypto-bank,binance-smart-chain,0x5597d204118436b5bca397aded5ac6923a26033d,athena-crypto-bank@Athena Crypto Bank,TRUE
ath/athena-money,moonriver,0xa8e472b1446e6d9fb97a9478e5bc13ff1815e730,athena-money@Athena Money,TRUE
owl/athena-money-owl,moonbeam,0x5c2da48241d3be9626dd0c48081c76dbb6d1046e,athena-money-owl@Athena Money Owl,TRUE
athenasv2/athenas,binance-smart-chain,0x95d07a6b1dd22cfc6f775e9574e4374995e7ef89,athenas@Athenas,TRUE
aem/atheneum,atheneum,aem,atheneum@Atheneum,TRUE
ath/athens,ethereum,0x2f9411088cef82fd9fb904eb8092f28eb485c8f6,athens@Athens,TRUE
athd/ath-games,binance-smart-chain,0x632a21a913a4b59b561b999cf473109e37e87b39,ath-games@ATH Games,TRUE
ax/athletex,polygon-pos,0x5617604ba0a30e0ff1d2163ab94e50d8b6d0b0df,athletex@AthleteX,TRUE
atlas/atlantis,binance-smart-chain,0xcf87ccf958d728f50d8ae5e4f15bc4ca5733cdf5,atlantis@Atlantis,TRUE
atls/atlantis-finance,binance-smart-chain,0xc7ddf690942b74171f7e3763baf260b686516bc0,atlantis-finance@Atlantis Finance,TRUE
atl/atlantis-loans,binance-smart-chain,0x1fd991fb6c3102873ba68a4e6e6a87b3a5c10271,atlantis-loans@Atlantis Loans,TRUE
tau/atlantis-metaverse,binance-smart-chain,0x8632055b9caeebef7c7dccd95461608ca5378839,atlantis-metaverse@Atlantis Metaverse,TRUE
atis/atlantis-token,ethereum,0x821144518dfe9e7b44fcf4d0824e15e8390d4637,atlantis-token@Atlantis ATIS,TRUE
aum/atlantis-universe-money,binance-smart-chain,0xab7d67d2c229c34876b1b074bfb4a723b4401723,atlantis-universe-money@Atlantis Universe Money,TRUE
atlas/atlas-cloud,fantom,0x92df3eabf7c1c2a6b3d5793f6d53778ea78c48b2,atlas-cloud@Atlas Cloud,TRUE
ats/atlas-dex,solana,HJbNXx2YMRxgfUJ6K4qeWtjatMK5KYQT1QnsCdDWywNv,atlas-dex@Atlas DEX,TRUE
atp/atlas-protocol,atlas protocol,atp,atlas-protocol@Atlas Protocol,TRUE
usv/atlas-usv,polygon-pos,0xac63686230f64bdeaf086fe6764085453ab3023f,atlas-usv@Atlas USV,TRUE
usv/atlas-usv,binance-smart-chain,0xaf6162dc717cfc8818efc8d6f46a41cf7042fcba,atlas-usv@Atlas USV,
usv/atlas-usv,avalanche,0xb0a8e082e5f8d2a04e74372c1be47737d85a0e73,atlas-usv@Atlas USV,
usv/atlas-usv,ethereum,0x88536c9b2c4701b8db824e6a16829d5b5eb84440,atlas-usv@Atlas USV,
atlo/atlo,terra,terra1cl7whtrqmz5ldr553q69qahck8xvk80fm33qjx,atlo@Atlo,TRUE
atn/atn,ethereum,0x461733c17b0755ca5649b6db08b3e213fcf22546,atn@ATN,TRUE
ato/atocha-coin,near-protocol,atocha-token.near,atocha-coin@Atocha Protocol,TRUE
ato/atocha-coin,aurora,0x2ab98d9ea81af20037af1a4f43cc3e6977545840,atocha-coin@Atocha Protocol,
awc/atomic-wallet-coin,ethereum,0xad22f63404f7305e4713ccbd4f296f34770513f4,atomic-wallet-coin@Atomic Wallet Coin,TRUE
atpad/atompad,binance-smart-chain,0x48ee0cc862143772feabaf9b4757c36735d1052e,atompad@AtomPad,TRUE
pine/atrollcity,binance-smart-chain,0xd099990bc62b3caf38f0f20b280bb400f67e92d0,atrollcity@Atrollcity,TRUE
ag8/atromg8,atromg8,ag8,atromg8@ATROMG8,TRUE
atk/attack-wagon,polygon-pos,0xf868939ee81f04f463010bc52eab91c0839ef08c,attack-wagon@Attack Wagon,TRUE
att/attila,ethereum,0x89fb927240750c1b15d4743cd58440fc5f14a11c,attila@Attila,TRUE
attn/attn,attn,attn,attn@ATTN,TRUE
attr/attrace,ethereum,0x44e2dec86b9f0e0266e9aa66e10323a2bd69cf9a,attrace@Attrace,TRUE
auction/auction,ethereum,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,auction@Bounce,TRUE
auc/auctus,ethereum,0xc12d099be31567add4e4e4d0d45691c3f58f5663,auctus@Auctus,TRUE
auc/auctus,binance-smart-chain,0x3028b4395f98777123c7da327010c40f3c7cc4ef,auctus@Auctus,
auc/auctus,arbitrum-one,0xea986d33ef8a20a96120ecc44dbdd49830192043,auctus@Auctus,
audax/audax,audax,audax,audax@Audax,TRUE
adc/audiocoin,audiocoin,adc,audiocoin@AudioCoin,TRUE
audt/auditchain,ethereum,0xb90cb79b72eb10c39cbdf86e50b1c89f6a235f2e,auditchain@Auditchain,TRUE
audt/auditchain,polygon-pos,0x91c5a5488c0decde1eacd8a4f10e0942fb925067,auditchain@Auditchain,
audio/audius,ethereum,0x18aaa7115705e8be94bffebde57af9bfc265b998,audius@Audius,TRUE
audio/audius,energi,0x2c25972d4adb478773be354a09e4596f29e31fb3,audius@Audius,
audio/audius-wormhole,solana,9LzCMqDgTKYz9Drzqnpgee3SGa89up3a247ypMj2xrqM,audius-wormhole@Audius (Wormhole),TRUE
agf/augmented-finance,ethereum,0xb3ed706b564bba9cab64042f4e1b391be7bebce5,augmented-finance@Augmented Finance,TRUE
agf/augmented-finance,avalanche,0xb67a9374da03d4114a6fb8f0e7f2b82b5cb34ee3,augmented-finance@Augmented Finance,
agf/augmented-finance,binance-smart-chain,0x114597f4260caf4cde1eeb0b9d9865b0b7b9a46a,augmented-finance@Augmented Finance,
rep/augur,ethereum,0x221657776846890989a759ba2973e427dff5c9bb,augur@Augur,TRUE
rep/augur,energi,0x2a2666f62157769d09a64488bbb51bd77036f6ce,augur@Augur,
omen/augury-finance,polygon-pos,0x76e63a3e7ba1e2e61d3da86a87479f983de89a7e,augury-finance@Augury Finance,TRUE
aura/aura-finance,ethereum,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,aura-finance@Aura Finance,TRUE
aura/aura-network,binance-smart-chain,0x23c5d1164662758b3799103effe19cc064d897d6,aura-network@Aura Network,TRUE
aura/auraswap,polygon-pos,0x1b7805e2829fd7d194dcc3078a4199b13c77e467,auraswap@AuraSwap,TRUE
aur/aureo,binance-smart-chain,0xadccd9b784b1398d95c2e952df4c78dc62c7dad9,aureo@AUREO,TRUE
ang/aureus-nummus-gold,ethereum,0x130914e1b240a7f4c5d460b7d3a2fd3846b576fa,aureus-nummus-gold@Aureus Nummus Gold,TRUE
aureusrh/aureus-token,binance-smart-chain,0xe8f6311a615b4e5f50bb2c6071c725518207337d,aureus-token@Aureus,TRUE
auscm/auric-network,ethereum,0x1c7bbadc81e18f7177a95eb1593e5f5f35861b10,auric-network@Auric Network,TRUE
ply/aurigami,aurora,0x09c9d464b58d96837f8d8b6f4d9fe4ad408d3a4f,aurigami@Aurigami,TRUE
ply/aurigami,ethereum,0x1ab43204a195a0fd37edec621482afd3792ef90b,aurigami@Aurigami,
aur/aurix,ethereum,0x6e98e5401adcb0d76f4debfc3d794b3031f48790,aurix@Aurix,TRUE
aoa/aurora,ethereum,0x9ab165d795019b6d8b3e971dda91071421305e5a,aurora@Aurora Chain,TRUE
aur/auroracoin,auroracoin,aur,auroracoin@Auroracoin,TRUE
idex/aurora-dao,ethereum,0xb705268213d593b8fd88d3fdeff93aff5cbdcfae,aurora-dao@IDEX,TRUE
idex/aurora-dao,sora,0x006cfd2fb06c15cd2c464d1830c0d247e32f36f34233a6a266d6581ea5677582,aurora-dao@IDEX,
aura/aurora-finance,avalanche,0xc8a251142722ceb4a524876b89cc4c0709585818,aurora-finance@Aurora Finance,TRUE
aurora/aurora-near,ethereum,0xaaaaaa20d9e0e2461697782ef11675f668207961,aurora-near@Aurora,TRUE
aurora/aurora-near,aurora,0x8bec47865ade3b172a928df8f990bc7f2a3b9f79,aurora-near@Aurora,
ashibam/aurorashibamoon,near-protocol,0x48687fb162a735a3fedd47a98fcbf58be3ed4538,aurorashibamoon@AuroraShibaMoon,TRUE
aurora/auroratoken,polygon-pos,0x0c8c8ae8bc3a69dc8482c01ceacfb588bb516b01,auroratoken@AuroraToken,TRUE
$adtx/aurora-token,binance-smart-chain,0x11fe7a37f2923566caa0de7d37c868631c695205,aurora-token@Aurora Dimension,TRUE
aury/aurory,solana,AURYydfxJib1ZkTir1Jn1J9ECYUtjb6rKQVmtYaixWPP,aurory@Aurory,TRUE
aury/aurory-wormhole,binance-smart-chain,0xf5a367b7809e5683538c93ce638b9258a0b88271,aurory-wormhole@Aurory (Wormhole),TRUE
awx/auruscoin,ethereum,0xa51fc71422a30fa7ffa605b360c3b283501b5bf6,auruscoin@AurusDeFi,TRUE
awx/auruscoin,polygon-pos,0x56a0efefc9f1fbb54fbd25629ac2aa764f1b56f7,auruscoin@AurusDeFi,
awg/aurusgold,ethereum,0x696acc2de564b48682d71d0847b3632f87c9a402,aurusgold@AurusGOLD,TRUE
awg/aurusgold,polygon-pos,0xaee0ffb690b37449b7f1c49b199e1e3ec6084490,aurusgold@AurusGOLD,
aws/aurus-silver,ethereum,0xb89903dde3899f0280b99913168ee833a7896b93,aurus-silver@AurusSILVER,TRUE
aws/aurus-silver,polygon-pos,0xa96d47c621a8316d4f9539e3b38180c7067e84ca,aurus-silver@AurusSILVER,
accg/australian-crypto-coin-green,binance-smart-chain,0x7d2a776a051d49ff77ec73323495f68f1231b792,australian-crypto-coin-green@Australian Crypto Coin Green,TRUE
ass/australian-safe-shepherd,binance-smart-chain,0x7c63f96feafacd84e75a594c00fac3693386fbf0,australian-safe-shepherd@Australian Safe Shepherd,TRUE
auto/auto,binance-smart-chain,0xa184088a740c695e156f91f5cc086a06bb78b827,auto@Auto,TRUE
auto/auto,polygon-pos,0x7f426f6dc648e50464a0392e60e1bb465a67e9cf,auto@Auto,
txl/autobahn-network,ethereum,0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,autobahn-network@Autobahn Network,TRUE
txl/autobahn-network,binance-smart-chain,0x1ffd0b47127fdd4097e54521c9e2c7f0d66aafc5,autobahn-network@Autobahn Network,
txl/autobahn-network,polygon-pos,0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,autobahn-network@Autobahn Network,
abco/autobitco-token,ethereum,0xa5ad8cae66c643294a926190df717674315a8159,autobitco-token@AutoBitco,TRUE
abs/autobusd,binance-smart-chain,0xf83849122f769a0a7386df183e633607c890f6c0,autobusd@Autobusd,TRUE
au/autocrypto,binance-smart-chain,0x8ea2f890cb86dfb0e376137451c6fd982afefc15,autocrypto@AutoCrypto,TRUE
ata/automata,ethereum,0xa2120b9e674d3fc3875f415a7df52e382f141225,automata@Automata,TRUE
ata/automata,binance-smart-chain,0xa2120b9e674d3fc3875f415a7df52e382f141225,automata@Automata,
ata/automata,polygon-pos,0x0df0f72ee0e5c9b7ca761ecec42754992b2da5bf,automata@Automata,
atmup/automaticup,binance-smart-chain,0xd8e4f8b3adc0dc6ccd90efe8b1ed706d398f81bc,automaticup@AutoMaticUp,TRUE
niox/autonio,ethereum,0xc813ea5e3b48bebeedb796ab42a30c5599b01740,autonio@Autonio,TRUE
niox/autonio,polygon-pos,0xad684e79ce4b6d464f2ff7c3fd51646892e24b96,autonio@Autonio,
jaws/autoshark,binance-smart-chain,0xdd97ab35e3c0820215bc85a395e13671d84ccba2,autoshark@AutoShark,TRUE
autumn/autumn,ethereum,0x4c3bae16c79c30eeb1004fb03c878d89695e3a99,autumn@Autumn,TRUE
aux/auxilium,auxilium,aux,auxilium@Auxilium,TRUE
avak/avakus,ethereum,0x724dd18be5de3ed3d6ad7bb46d7387d867cdbdcc,avakus@Avakus,TRUE
avax/avalanche-2,avalanche,FvwEAhmxKfeiG8SnEvq42hc6whRyY3EFYAvebMqDNDGCgxN5Z,avalanche-2@Avalanche,TRUE
avax/avalanche-2,moonriver,0x14a0243c333a5b238143068dc3a7323ba4c30ecb,avalanche-2@Avalanche,
avax/avalanche-2,solana,7JnHPPJBBKSTJ7iEmsiGSBcPJgbcKw28uCRXtQgimncp,avalanche-2@Avalanche,
avax/avalanche-2,harmony-shard-0,one14tvk6p8spdcch8k58cuahrnnmesua79he3xzld,avalanche-2@Avalanche,
avax/avalanche-2,moonbeam,0x4792c1ecb969b036eb51330c63bd27899a13d84e,avalanche-2@Avalanche,
avax/avalanche-2,polygon-pos,0x2c89bbc92bd86f8075d1decc58c7f4e0107f286b,avalanche-2@Avalanche,
avax/avalanche-2,milkomeda-cardano,0x65e66a61d0a8f1e686c2d6083ad611a10d84d97a,avalanche-2@Avalanche,
avax/avalanche-2,defi-kingdoms-blockchain,0xb57b60debdb0b8172bb6316a9164bd3c695f133a,avalanche-2@Avalanche,
a.bee/avalanche-honeybee,avalanche,0xb669c71431bc4372140bc35aa1962c4b980ba507,avalanche-honeybee@Avalanche HoneyBee,TRUE
void/avalanchevoid,avalanche,0x02fe8adc1b58a63ccb1bb8c39930dcedd7cef4db,avalanchevoid@AvalancheVoid,TRUE
avax/avalanche-wormhole,solana,KgV1GvrHQmRBY8sHQQeUKwTm2r2h8t4C8qt12Cw1HVE,avalanche-wormhole@Avalanche (Wormhole),TRUE
avax/avalanche-wormhole,ethereum,0x85f138bfee4ef8e540890cfb48f620571d67eda3,avalanche-wormhole@Avalanche (Wormhole),
avax/avalanche-wormhole,binance-smart-chain,0x96412902aa9aff61e13f085e70d3152c6ef2a817,avalanche-wormhole@Avalanche (Wormhole),
avax/avalanche-wormhole,terra,terra1hj8de24c3yqvcsv9r8chr03fzwsak3hgd8gv3m,avalanche-wormhole@Avalanche (Wormhole),
avax/avalanche-wormhole,polygon-pos,0x7bb11e7f8b10e9e571e5d8eace04735fdfb2358a,avalanche-wormhole@Avalanche (Wormhole),
avax/avalanche-wormhole,oasis,0x32847e63e99d3a044908763056e25694490082f8,avalanche-wormhole@Avalanche (Wormhole),
xava/avalaunch,avalanche,0xd1c3f94de7e5b45fa4edbba472491a9f4b166fc4,avalaunch@Avalaunch,TRUE
aval/avalend-finance,avalanche,0xa216f344fcd412c129e0c012798a137e332f8955,avalend-finance@Avalend Finance,TRUE
aval/avaluse,ethereum,0xbcf9dbf8b14ed096b2ba08b7269356197fdd1b5d,avaluse@Avaluse,TRUE
nova/avania,avania,nova,avania@Avania,TRUE
anyan/avanyan,avalanche,0xf54501fbc97d5cb9c8b96480996a397e07516b2e,avanyan@AvaNyan,TRUE
avg/avaocado-dao,ethereum,0xa41f142b6eb2b164f8164cae0716892ce02f311f,avaocado-dao@Avocado DAO,TRUE
avg/avaocado-dao,binance-smart-chain,0xa41f142b6eb2b164f8164cae0716892ce02f311f,avaocado-dao@Avocado DAO,
avao/avaone-finance,avalanche,0xecf4e40e564a1de686d89142a0963d908579daaa,avaone-finance@AvaOne Finance,TRUE
avapay/avapay,avalanche,0x3f3fea5dd9b1940c2ee4822d7b7a06f19d58656e,avapay@AvaPay,TRUE
avr/avara,binance-smart-chain,0x8337b6fe7a3198fb864ffbde97dda88cfdccbd96,avara@AVARA,TRUE
avastr/avastr-vault-nftx,ethereum,0xdcdc1c1cc33aa817cbdbe8f5e2390bf7cc43dc4b,avastr-vault-nftx@AVASTR Vault (NFTX),TRUE
avat/avata-network,avalanche,0x7086c48c997b8597a1692798155b4fcf2cee7f0f,avata-network@AVATA Network,TRUE
terra/avaterra,avalanche,0x9f87c6c30f4b23c7b51aa7465a9e0a836514700d,avaterra@Avaterra,TRUE
ave/avaware,avalanche,0x78ea17559b3d2cf85a7f9c2c704eda119db5e6de,avaware@Avaware,TRUE
ausd/avaware-usd,avalanche,0x783c08b5f26e3daf8c4681f3bf49844e425b6393,avaware-usd@Avaware USD,TRUE
avax1x/avax-1x,optimistic-ethereum,0x522439fb1da6db24f18baab1782486b55fe3a7b6,avax-1x@AVAX 1x,TRUE
acn/avax-capital-node,avalanche,0x3b1468a6f1e6030abf31d81337c5d5d73d5ed5c4,avax-capital-node@AVAX Capital Node,TRUE
avaxd/avaxdao,avalanche,0x1aa76d4a622adaa89c443047c0e5955d1b575407,avaxdao@AvaxDAO,TRUE
avfi/avaxfi,avaxfi,avfi,avaxfi@AvaxFi,TRUE
avxl/avaxlauncher,binance-smart-chain,0xbd29490383edfd560426c3b63d01534408bc2da6,avaxlauncher@Avaxlauncher,TRUE
avxl/avaxlauncher,avalanche,0xbee994ad257dcc84672c0c6e6168a4701041f39f,avaxlauncher@Avaxlauncher,
anode/avax-nodes,avalanche,0x8ad883ccc39c87315e1ee796acb44743e624e1d5,avax-nodes@Avax Nodes,TRUE
avxt/avaxtars,avalanche,0x397bbd6a0e41bdf4c3f971731e180db8ad06ebc1,avaxtars@Avaxtars,TRUE
avaxup/avaxup,binance-smart-chain,0x31db9fae1747a84afed39ef28d76cd1ccde96e38,avaxup@AvaxUp,TRUE
avt/aventus,ethereum,0x0d88ed6e74bbfd96b831231638b66c05571e824f,aventus@Aventus,TRUE
avian/avianite,avianite,avian,avianite@Avianite,TRUE
avn/avian-network,avian,avn,avian-network@AVIAN,TRUE
avinoc/avinoc,ethereum,0xf1ca9cb74685755965c7458528a36934df52a3ef,avinoc@AVINOC,TRUE
avme/avme,avalanche,0x1ecd47ff4d9598f89721a2866bfeb99505a413ed,avme@AVME,TRUE
avn/avnrich,binance-smart-chain,0xbf151f63d8d1287db5fc7a3bc104a9c38124cdeb,avnrich@AVNRich,TRUE
avdo/avocadocoin,solana,EE5L8cMU4itTsCSuor7NLK6RZx6JhsBe8GGV3oaAHm3P,avocadocoin@AvocadoCoin,TRUE
axe/axe,axe,axe,axe@Axe,TRUE
axel/axel,axel,axel,axel@AXEL,TRUE
axl/axelar-network,ethereum,0x3eacbdc6c382ea22b78acc158581a55aaf4ef3cc,axelar-network@Axelar Network,TRUE
axnt/axentro,axentro,axnt,axentro@Axentro,TRUE
axiav3/axia,ethereum,0x793786e2dd4cc492ed366a94b88a3ff9ba5e7546,axia@Axia,TRUE
axiav3/axia,polygon-pos,0x49690541e3f6e933a9aa3cffee6010a7bb5b72d7,axia@Axia,
axial/axial-token,avalanche,0xcf8419a615c57511807236751c0af38db4ba3351,axial-token@Axial Token,TRUE
